RECORD_KEY,MASTER_660_ID,ORIGINE,NOVITA,COMUNE,TITOLO,TIPOLOGIA,INDIRIZZO,TARGET_RICERCA,STATO_RICERCA,LAT,LON,GEOCODE_DISPLAY,CATASTO_LOCAL_ID,CODICE_BELFIORE,FOGLIO_RAW,PARTICELLA,FONTE_CATASTO,URL_SEGNALE,PRIMA_RILEVAZIONE,ULTIMO_CONTROLLO_CATASTO
M660-597,597,MASTER_660,NO,Collegno,Vendita Appartamento Collegno. Trilocale in piazza Sandro Pertini 6 ...,APPARTAMENTO,piazza Sandro Pertini 6,SI,MAPPALE_VERIFICATO,45.0787081,7.6062565,"6, Piazza Sandro Pertini, Borgata Paradiso, Collegno, Torino, Piemonte, 10093, Italia",IT.AGE.PLA.C860_0010A0.1726,C860,0010A0,1726,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130636456/,2026-08-28T05:06:35.530527+00:00,2026-09-03T19:09:14.424735+00:00
M660-598,598,MASTER_660,NO,Collegno,Vendita Appartamento Collegno. Quadrilocale in via Cristoforo Colombo 7 ...,APPARTAMENTO,via Cristoforo Colombo 7,SI,MAPPALE_VERIFICATO,45.0807506,7.5701510,"7, Via Cristoforo Colombo, Leumann, Collegno, Torino, Piemonte, 10090, Italia",IT.AGE.PLA.C860_000700.2069,C860,000700,2069,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/125735645/,2026-08-28T05:06:35.530532+00:00,2026-09-03T19:09:15.015634+00:00
M660-599,599,MASTER_660,NO,Grugliasco,Vendita Appartamento Grugliasco. Bilocale in via alessandro la marmora ...,APPARTAMENTO,via alessandro la marmora,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131080622/,2026-08-28T05:06:35.530795+00:00,2026-09-03T19:01:12.958353+00:00
M660-600,600,MASTER_660,NO,Mattie,"Vendita Appartamento Torino. Bilocale in via Mattie 21. Nuovo, piano ...",APPARTAMENTO,via Mattie 21,SI,NESSUN_MAPPALE_AL_PUNTO,45.1215619,7.0810690,"Via Mattie, Borgata Sarette, Meana di Susa, Torino, Piemonte, 10050, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/132002754/,2026-08-28T05:06:35.530838+00:00,2026-09-03T19:09:15.602182+00:00
M660-601,601,MASTER_660,NO,Novalesa,Case a Via Novalesa. Ville in vendita a Via Novalesa - Nestoria,PAGINA_RICERCA_CATEGORIA,Via Novalesa. Ville in vendita a Via Novalesa,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nestoria.it/case/vendita/via-novalesa,2026-08-28T05:06:35.530888+00:00,2026-09-03T19:01:13.568753+00:00
M660-602,602,MASTER_660,NO,Rubiana,"Appartamento all'asta via Roma, Rubiana - Immobiliare.it",APPARTAMENTO,via Roma,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131983712/,2026-08-28T05:06:35.531264+00:00,2026-09-03T19:01:13.568769+00:00
M660-603,603,MASTER_660,NO,Rubiana,"Asta per appartamento, Borgata Balma Rubiana, rif. 131977024 ...",APPARTAMENTO,Borgata Balma Rubiana,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131977024/,2026-08-28T05:06:35.531268+00:00,2026-09-03T19:01:13.568779+00:00
M660-604,604,MASTER_660,NO,San Giorio,Case e appartamenti a San Giorio. Immobili in vendita a San ... - Nestoria,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nestoria.it/immobiliare/vendita/san-giorio,2026-08-28T05:06:35.531285+00:00,2026-09-03T19:01:13.568789+00:00
M660-605,605,MASTER_660,NO,Sant'Antonino di Susa,Vendita Appartamento Sant'Antonino di Susa. Bilocale in via Maisonetta ...,APPARTAMENTO,via Maisonetta,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/129275710/,2026-08-28T05:06:35.531405+00:00,2026-09-03T19:01:13.568795+00:00
M660-606,606,MASTER_660,NO,Sant'Antonino di Susa,Vendita Appartamento Sant'Antonino di Susa. Trilocale in via Vignassa ...,APPARTAMENTO,via Vignassa,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/126232995/,2026-08-28T05:06:35.531420+00:00,2026-09-03T19:01:13.568802+00:00
M660-607,607,MASTER_660,NO,Susa,Vendita Appartamento Torino. Quadrilocale in via Susa 40. Ottimo stato ...,APPARTAMENTO,via Susa 40,SI,MAPPALE_VERIFICATO,45.1099841,7.2657666,"40, Via Susa, Maisonetta, Sant'Antonino di Susa, Torino, Piemonte, 10050, Italia",IT.AGE.PLA.I296_000100.170,I296,000100,170,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131174330/,2026-08-28T05:06:35.531476+00:00,2026-09-03T19:09:16.200518+00:00
M660-608,608,MASTER_660,NO,Susa,Vendita Terratetto plurifamiliare in via Suffis Meana di Susa. Da ...,CASA_INDIPENDENTE_TERRATETTO,via Suffis Meana di Susa. Da,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/120740486/,2026-08-28T05:06:35.531481+00:00,2026-09-03T19:01:16.104388+00:00
M660-609,609,MASTER_660,NO,Villar Dora,Case e appartamenti a Villar Dora. Immobili in vendita a ... - Nestoria,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nestoria.it/immobiliare/vendita/villar-dora,2026-08-28T05:06:35.531668+00:00,2026-09-03T19:01:16.104409+00:00
M660-610,610,MASTER_660,NO,Collegno,Vendita e Affitto Immobili a Collegno Torino| Agenzia Immobiliare ...,PAGINA_AGENZIA_SERVIZIO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliareprimaveraenicolo.it/,2026-08-27T21:04:17.079899+00:00,2026-09-03T19:01:16.104419+00:00
M660-611,611,MASTER_660,NO,Avigliana,"Valsusa, Affittasi Locale Commerciale: Offerta Ad Avigliana",NEGOZIO_COMMERCIALE,Corso Laghi 70,SI,NESSUN_MAPPALE_AL_PUNTO,45.0762135,7.4014627,"Corso Laghi, Chiattera, Avigliana, Torino, Piemonte, 10051, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.valsusaoggi.it/valsusa-affittasi-locale-commerciale-offerta-ad-avigliana/,2026-08-28T05:06:35.529905+00:00,2026-09-03T19:09:16.769467+00:00
M660-612,612,MASTER_660,NO,Susa,"SUSA, AFFITTASI LOCALE COMMERCIALE RISTRUTTURATO - ValsusaOggi",NEGOZIO_COMMERCIALE,,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.valsusaoggi.it/susa-affittasi-locale-commerciale-ristrutturato/,2026-08-28T05:06:35.531437+00:00,2026-09-03T19:01:18.287713+00:00
M660-613,613,MASTER_660,NO,Alpignano,Immobili in vendita a Alpignano | Gabetti,PAGINA_RICERCA_CATEGORIA,Via Della costa 41,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.gabetti.it/vendita/alpignano,2026-08-21T12:20:59.475246+00:00,2026-09-03T19:01:18.287730+00:00
M660-614,614,MASTER_660,NO,Avigliana,Immobili in Vendita | Agenzia Tecnorete di Avigliana,PAGINA_AGENZIA_SERVIZIO,Via Sacra San Michele - Laghi 6,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://avigliana1.tecnorete.it/immobili-in-vendita,2026-08-21T12:20:59.475265+00:00,2026-09-03T19:01:18.287737+00:00
M660-615,615,MASTER_660,NO,Bardonecchia,Immobili in vendita a Bardonecchia | Gabetti,PAGINA_RICERCA_CATEGORIA,Via Sommeiller 8,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.gabetti.it/vendita/bardonecchia,2026-08-21T12:20:59.475278+00:00,2026-09-03T19:01:18.287743+00:00
M660-616,616,MASTER_660,NO,Mompantero,Rustico in Vendita a Mompantero | Euro 15.000 | Mq 130,RUSTICO_CASALE_BAITA,,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://tempocasa.it/it/vendita/torino/mompantero/rustico/15026729,2026-08-21T12:20:59.475638+00:00,2026-09-03T19:01:18.287750+00:00
M660-617,617,MASTER_660,NO,Pianezza,Villa unifamiliare in Vendita a Pianezza | Euro 339.000 | Mq 151,VILLA,,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://tempocasa.it/it/vendita/torino/pianezza/villa-unifamiliare/17114622,2026-08-21T12:20:59.475668+00:00,2026-09-03T19:01:18.287757+00:00
M660-618,618,MASTER_660,NO,Villarbasse,Case in vendita a Villarbasse - Wikicasa,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.wikicasa.it/vendita-case/villarbasse/,2026-08-21T12:20:59.476005+00:00,2026-09-03T19:01:18.287762+00:00
M660-619,619,MASTER_660,NO,Buttigliera Alta,Case in vendita a Buttigliera Alta - Wikicasa,PAGINA_RICERCA_CATEGORIA,Strada del Closio 39,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.wikicasa.it/vendita-case/buttigliera-alta/,2026-08-23T17:16:38.786783+00:00,2026-09-03T19:01:18.287768+00:00
M660-620,620,MASTER_660,NO,Buttigliera Alta,Immobili in Vendita | Agenzia Tecnorete di Buttigliera Alta,PAGINA_AGENZIA_SERVIZIO,Via IV Novembre 5,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://buttiglieraalta1.tecnorete.it/immobili-in-vendita,2026-08-23T17:16:38.786789+00:00,2026-09-03T19:01:18.287774+00:00
M660-621,621,MASTER_660,NO,Bardonecchia,Agenzia Immobiliare RockAgent a Bardonecchia,PAGINA_AGENZIA_SERVIZIO,Via Giolitti 15,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.rockagent.it/agenzie-immobiliari/bardonecchia,2026-08-27T21:04:17.079370+00:00,2026-09-03T19:01:18.287780+00:00
M660-622,622,MASTER_660,NO,Bussoleno,Vendita Appartamento Torino. Quadrilocale in via bussoleno 26. Ottimo ...,APPARTAMENTO,via bussoleno 26,SI,NESSUN_MAPPALE_AL_PUNTO,45.1373040,7.1424089,"26, Via Carlo Trattenero, Santa Petronilla, Foresto, Bussoleno, Torino, Piemonte, 10053, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/128788718/,2026-08-27T21:04:17.079572+00:00,2026-09-03T19:09:17.381806+00:00
M660-623,623,MASTER_660,NO,Villar Dora,Case indipendenti in vendita a Villar Dora - Wikicasa,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.wikicasa.it/vendita-case-indipendenti/villar-dora/,2026-08-27T21:04:17.081324+00:00,2026-09-03T19:01:20.534431+00:00
M660-624,624,MASTER_660,NO,Almese,Case e appartamenti a Almese. Immobili in vendita a Almese - Nestoria,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nestoria.it/immobiliare/vendita/almese,2026-08-21T12:20:59.475192+00:00,2026-09-03T19:01:20.534446+00:00
M660-625,625,MASTER_660,NO,Borgone Susa,Case e appartamenti a Borgone Susa. Immobili in vendita a ... - Nestoria,PAGINA_RICERCA_CATEGORIA,VIA AUGUSTO ABEGG 68,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nestoria.it/immobiliare/vendita/borgone-susa,2026-08-21T12:20:59.475298+00:00,2026-09-03T19:01:20.534455+00:00
M660-626,626,MASTER_660,NO,Borgone Susa,"Cerco casa, portale dedicato alle ricerca di appartamenti in vendita e ...",PAGINA_RICERCA_CATEGORIA,Via dei Gravè 5,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.tecnorete.it/annunci/immobili/piemonte/torino/borgone-susa.html,2026-08-21T12:20:59.475304+00:00,2026-09-03T19:01:20.534461+00:00
M660-627,627,MASTER_660,NO,Caselette,Immobili in vendita a Caselette | Gabetti,PAGINA_RICERCA_CATEGORIA,Via Ciriè 15,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.gabetti.it/vendita/caselette,2026-08-21T12:20:59.475393+00:00,2026-09-03T19:01:20.534467+00:00
M660-628,628,MASTER_660,NO,Condove,"Casa indipendente in vendita in Via Moncenisio, 72 - idealista",CASA_INDIPENDENTE_TERRATETTO,Via Moncenisio 72,SI,NESSUN_MAPPALE_AL_PUNTO,45.1149631,7.3004521,"Via Moncenisio, Poisatto, Condove, Torino, Piemonte, 10055, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.idealista.it/immobile/33250712/,2026-08-21T12:20:59.475523+00:00,2026-09-03T19:09:17.977175+00:00
M660-629,629,MASTER_660,NO,Giaglione,Instagram,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.instagram.com/p/DZcPoC0jctl/,2026-08-21T12:20:59.475542+00:00,2026-09-03T19:01:22.449003+00:00
M660-630,630,MASTER_660,NO,Giaveno,Immobili in vendita a Giaveno | Gabetti,PAGINA_RICERCA_CATEGORIA,Borgata Selvaggio Sotto 31,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.gabetti.it/vendita/giaveno,2026-08-21T12:20:59.475547+00:00,2026-09-03T19:01:22.449020+00:00
M660-631,631,MASTER_660,NO,Oulx,Immobili in vendita a Oulx | Gabetti,PAGINA_RICERCA_CATEGORIA,vicolo Bouchard 6,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.gabetti.it/vendita/oulx,2026-08-21T12:20:59.475663+00:00,2026-09-03T19:01:22.449027+00:00
M660-632,632,MASTER_660,NO,Pianezza,Immobili in vendita a Pianezza | Gabetti,PAGINA_RICERCA_CATEGORIA,Via Calvino 0,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.gabetti.it/vendita/pianezza,2026-08-21T12:20:59.475676+00:00,2026-09-03T19:01:22.449033+00:00
M660-633,633,MASTER_660,NO,Reano,61 Rustici in vendita a Reano - Mitula Case,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://immobiliare.mitula.it/rustico-reano,2026-08-21T12:20:59.475780+00:00,2026-09-03T19:01:22.449041+00:00
M660-634,634,MASTER_660,NO,Rivoli,Immobili in vendita a Rivoli | Gabetti,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.gabetti.it/vendita/rivoli,2026-08-21T12:20:59.475793+00:00,2026-09-03T19:01:22.449046+00:00
M660-635,635,MASTER_660,NO,Sangano,Pragma Case,PAGINA_AGENZIA_SERVIZIO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://pragmacase.it/,2026-08-21T12:20:59.475864+00:00,2026-09-03T19:01:22.449052+00:00
M660-636,636,MASTER_660,NO,Trana,Case in vendita a Trana - Wikicasa,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.wikicasa.it/vendita-case/trana/,2026-08-21T12:20:59.475925+00:00,2026-09-03T19:01:22.449057+00:00
M660-637,637,MASTER_660,NO,Almese,Immobili in Vendita | Agenzia Tecnorete di Almese,PAGINA_AGENZIA_SERVIZIO,Borgata Carello inferiore - Mompellato 4,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://almese1.tecnorete.it/immobili-in-vendita,2026-08-22T17:17:15.502399+00:00,2026-09-03T19:01:22.449063+00:00
M660-638,638,MASTER_660,NO,Caselette,Vendita Villa a schiera in via San Giovanni Bosco Caselette. Buono ...,VILLA,via San Giovanni Bosco Caselette. Buono,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130528404/,2026-08-22T17:17:15.502516+00:00,2026-09-03T19:01:22.449070+00:00
M660-639,639,MASTER_660,NO,Trana,Vendita Appartamento Trana. Trilocale in via Roma 38. Ottimo stato ...,APPARTAMENTO,via Roma 38,SI,NESSUN_MAPPALE_AL_PUNTO,45.0380401,7.4191931,"Via Roma, Galletto, San Bernardino, Trana, Torino, Piemonte, 10051, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130836570/,2026-08-22T17:17:15.502881+00:00,2026-09-03T19:09:18.553678+00:00
M660-640,640,MASTER_660,NO,Borgone Susa,Case a Borgone Susa. Ville in vendita a Borgone Susa - Nestoria,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nestoria.it/case/vendita/borgone-susa,2026-08-23T09:11:13.222374+00:00,2026-09-03T19:01:24.698916+00:00
M660-641,641,MASTER_660,NO,Buttigliera Alta,"Cerco casa, portale dedicato alle ricerca di appartamenti in vendita e ...",PAGINA_RICERCA_CATEGORIA,Via IV Novembre 5,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.tecnorete.it/annunci/immobili/piemonte/torino/buttigliera-alta.html,2026-08-23T09:11:13.222426+00:00,2026-09-03T19:01:24.698931+00:00
M660-642,642,MASTER_660,NO,Collegno,13.960 immobili in vendita a Viale Antonio Gramsci Collegno,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nestoria.it/immobiliare/vendita/viale-antonio-gramsci_collegno,2026-08-23T09:11:13.222500+00:00,2026-09-03T19:01:24.698939+00:00
M660-643,643,MASTER_660,NO,Avigliana,22.987 immobili in vendita a Avigliana - Nestoria,PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.nestoria.it/immobiliare/vendita/avigliana,2026-08-23T17:16:38.786702+00:00,2026-09-03T19:01:24.698945+00:00
M660-644,644,MASTER_660,NO,Avigliana,Immobiliare Castello Srl - Avigliana | Agenzia Tecnorete di Avigliana,PAGINA_AGENZIA_SERVIZIO,Corso Laghi 208,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://avigliana1.tecnorete.it/avigliana/avigliana/,2026-08-23T17:16:38.786710+00:00,2026-09-03T19:01:24.698954+00:00
M660-645,645,MASTER_660,NO,Rivoli,Ghigo agenzia immobiliare a Rivoli - Trova o vendi casa,PAGINA_AGENZIA_SERVIZIO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.ghigoimmobiliare.it/,2026-08-23T17:16:38.787017+00:00,2026-09-03T19:01:24.698961+00:00
M660-646,646,MASTER_660,NO,Avigliana,Vendita Appartamento Avigliana. Trilocale in viale Roma. Ottimo stato ...,APPARTAMENTO,viale Roma. Ottimo stato,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/126967969/,2026-08-27T21:04:17.079241+00:00,2026-09-03T19:01:24.698967+00:00
M660-647,647,MASTER_660,NO,Avigliana,Vendita Appartamento Avigliana. Quadrilocale in via IV novembre. Ottimo ...,APPARTAMENTO,via IV novembre. Ottimo,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130119076/,2026-08-27T21:04:17.079247+00:00,2026-09-03T19:01:24.698976+00:00
M660-648,648,MASTER_660,NO,Borgone Susa,Annunci case e appartamenti in vendita e in affitto - Tecnocasa.it,PAGINA_RICERCA_CATEGORIA,Via Monte Bianco 60/A,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.tecnocasa.it/vendita/ville/torino/borgone-susa/61255852.html,2026-08-27T21:04:17.079466+00:00,2026-09-03T19:01:24.698983+00:00
M660-649,649,MASTER_660,NO,Bussoleno,Vendita Appartamento Torino. Trilocale in via bussoleno 7. Buono stato ...,APPARTAMENTO,via bussoleno 7,SI,NESSUN_MAPPALE_AL_PUNTO,45.1380376,7.1461223,"7, Via Carlo Trattenero, Santa Petronilla, Foresto, Bussoleno, Torino, Piemonte, 10053, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/129460110/,2026-08-27T21:04:17.079577+00:00,2026-09-03T19:09:19.151509+00:00
M660-650,650,MASTER_660,NO,Caselette,Casa Semindipendente in Vendita Caselette 45671003-52 | RE/MAX Italia,PAGINA_AGENZIA_SERVIZIO,corso Susa 192,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.remax.it/trova/immobile/Casa-Semindipendente-In-Vendita-Caselette_45671003-52,2026-08-27T21:04:17.079671+00:00,2026-09-03T19:01:26.826392+00:00
M660-651,651,MASTER_660,NO,Pianezza,Immobiliare Pianezza Centro tantissimi annunci immobiliari pubblicati ...,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.pianezzacentro.it/,2026-08-27T21:04:17.080501+00:00,2026-09-03T19:01:26.826412+00:00
M660-652,652,MASTER_660,NO,Pianezza,"Vendita Villa bifamiliare in via druento Pianezza. Buono stato, posto ...",VILLA,via druento Pianezza. Buono stato,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/121363772/,2026-08-27T21:04:17.080556+00:00,2026-09-03T19:01:26.826420+00:00
M660-653,653,MASTER_660,NO,Rivoli,Immobilis Rivoli - Immobilis,ALTRO_NON_DETERMINATO,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://immobilis.it/agenzia/immobilis-rivoli/,2026-08-27T21:04:17.080592+00:00,2026-09-03T19:01:26.826430+00:00
M660-654,654,MASTER_660,NO,Rivoli,Vendita Appartamento Rivoli. Trilocale in via Rita Levi Montalcini ...,APPARTAMENTO,via Rita Levi Montalcini,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/129982044/,2026-08-27T21:04:17.080665+00:00,2026-09-03T19:01:26.826437+00:00
M660-655,655,MASTER_660,NO,Rosta,Vendita Appartamento Torino. Trilocale in via rosta 12. Buono stato ...,APPARTAMENTO,via rosta 12,SI,MAPPALE_VERIFICATO,45.0525788,7.4726935,"Via Rosta, Rosta, Torino, Piemonte, 10040, Italia",IT.AGE.PLA.H583_002300.192,H583,002300,192,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130152860/,2026-08-27T21:04:17.080749+00:00,2026-09-03T19:09:19.736050+00:00
M660-656,656,MASTER_660,NO,Trana,"Gruppo Immobiliare Progedimm | Trana, Via Vercelli 5 ... - Instagram",ALTRO_NON_DETERMINATO,Via Vercelli 5,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.instagram.com/p/C4oYimmIgLl/,2026-08-27T21:04:17.081123+00:00,2026-09-03T19:01:28.971581+00:00
M660-657,657,MASTER_660,NO,Valgioie,"Cerco casa, portale dedicato alle ricerca di appartamenti in vendita e ...",PAGINA_RICERCA_CATEGORIA,,NO,NON_TARGET,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.tecnorete.it/annunci/immobili/piemonte/torino/valgioie.html,2026-08-27T21:04:17.081251+00:00,2026-09-03T19:01:28.971597+00:00
M660-658,658,MASTER_660,NO,Valgioie,Vendita Appartamento Torino. Trilocale in via Valgioie 88. Ottimo stato ...,APPARTAMENTO,via Valgioie 88,SI,NESSUN_MAPPALE_AL_PUNTO,45.0653808,7.3587268,"Via Sala, Case Mastropietro, Valgioie, Torino, Piemonte, 10094, Italia",,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/130920012/,2026-08-27T21:04:17.081262+00:00,2026-09-03T19:09:20.381692+00:00
M660-659,659,MASTER_660,NO,Villarbasse,"Vendita Appartamento in via Rivoli. Villarbasse. Ottimo stato, su più ...",APPARTAMENTO,via Rivoli. Villarbasse. Ottimo stato,SI,INDIRIZZO_SENZA_CIVICO,,,,,,,,Agenzia delle Entrate · WMS CP.CadastralParcel,https://www.immobiliare.it/annunci/131896744/,2026-08-27T21:04:17.081437+00:00,2026-09-03T19:01:31.709302+00:00
